model,year,Price,transmission,mileage,fuelType,tax,mpg,engineSize
 Mahindra,2017,12245,Automatic,29209,Petrol,125,52.2,2
 Royal Enfield,2016,11997.5,Automatic,19151,Petrol,260,25.8,2
 Honda,2019,13245,Automatic,20000,Petrol,125,52.2,2
 Tvs,2020,18997.5,Automatic,202,Petrol,125,25.6,2
 Yamaha,2020,10497.5,Manual,5000,Petrol,125,52.2,2
 Hero,2016,6245,Manual,29262,Petrol,0,76.2,2
 Kawasaki,2017,8722.5,Manual,29929,Petrol,125,27.1,2
 Bajaj,2019,18745,Automatic,1082,Petrol,125,28.2,2
 Suzuki,2019,18950,Automatic,2100,Petrol,125,28.2,2
 Beneli,2019,24995,Automatic,2252,Petrol,125,22.2,2
 Bajaj,2020,15495,Automatic,1500,Petrol,125,27.1,2
 KTM,2019,14245,Automatic,6826,Petrol,125,22.2,2
 Beneli,2016,17495,Automatic,18578,Petrol,200,27.9,2
 Hero,2017,5747.5,Manual,27211,Petrol,125,76.2,2
 KTM,2017,10497.5,Manual,17286,Petrol,125,50.2,1
 Royal Enfield,2016,8747.5,Manual,27216,Petrol,125,58.9,2
 Bajaj,2019,16995,Automatic,10,Petrol,125,28.2,2
 Bajaj,2019,18995,Automatic,67,Petrol,125,28.2,2
 Beneli,2019,20899.5,Automatic,10,Petrol,125,22.6,2
 Royal Enfield,2019,15995,Automatic,2298,Petrol,125,25.6,2
 Beneli,2019,20747.5,Automatic,10,Petrol,125,22.6,2
 Bajaj,2019,18495,Automatic,2986,Petrol,125,27.1,2
 Suzuki,2019,17995,Automatic,2552,Petrol,125,22.2,2
 Bajaj,2020,17245,Automatic,500,Petrol,125,28.7,2
 Royal Enfield,2020,18745,Automatic,500,Petrol,125,29.2,2
 BMW,2020,39495,Automatic,250,Petrol,125,29.2,2
 Suzuki,2017,14145,Automatic,22050,Petrol,125,20.2,2
 Suzuki,2016,15995,Automatic,22705,Petrol,225,22.2,2
 Bajaj,2020,16245,Manual,750,Petrol,125,20.9,2
 Tvs,2015,6645,Manual,29608,Petrol,20,61,2
 Honda,2019,15950,Automatic,50,Petrol,125,27.9,2
 Royal Enfield,2019,17495,Automatic,2202,Petrol,125,26.7,2
 Hero,2016,6395,Manual,15252,Petrol,0,76.2,2
 Tvs,2019,17495,Automatic,1705,Petrol,125,28.2,2
 Honda,2017,9495,Automatic,26520,Petrol,125,62.2,2
 Bajaj,2018,10745,Manual,6259,Petrol,125,51,1
 Triumph,2019,26745,Automatic,1000,Petrol,125,20.2,2.9
 Tvs,2019,12995,Automatic,2212,Petrol,125,50.2,2
 Suzuki,2019,22745,Automatic,10,Petrol,125,26.2,2
 KTM,2019,16995,Automatic,2826,Petrol,125,22.2,2
 Kawasaki,2019,27450,Automatic,10,Petrol,125,20.1,2
 Tvs,2019,12995,Automatic,6262,Petrol,125,28.7,2
 Tvs,2019,14495,Automatic,1596,Petrol,125,28.7,2
 Mahindra,2019,16995,Automatic,10,Petrol,125,52.2,2
 Royal Enfield,2017,12245,Automatic,10290,Petrol,125,62.8,2
 Hero,2016,5822.5,Manual,20257,Petrol,0,67.2,1
 BMW,2019,19495,Automatic,2850,Petrol,125,20.2,2
 Hero,2017,6495,Manual,11570,Petrol,20,55.2,1
 Tvs,2019,13495,Manual,750,Petrol,125,29.2,2
 KTM,2017,8995,Manual,9865,Petrol,125,52.2,1
 Honda,2015,8747.5,Automatic,20279,Petrol,20,67.2,2
 Yamaha,2016,7172.5,Manual,22719,Petrol,20,58.9,1
 KTM,2017,8247.5,Manual,26500,Petrol,125,52.2,1
 Bajaj,2019,17495,Automatic,2220,Petrol,125,28.2,2
 Kawasaki,2019,17245,Automatic,7881,Petrol,125,28.7,2
 Suzuki,2019,17745,Automatic,2229,Petrol,125,28.2,2
 Yamaha,2019,11620,Manual,8280,Petrol,125,51,2
 KTM,2019,15495,Automatic,10,Petrol,125,22.2,2
 Royal Enfield,2019,15745,Automatic,10,Petrol,125,29.8,2
 Royal Enfield,2019,19495,Manual,10,Petrol,125,28.7,2
 Royal Enfield,2019,13995,Automatic,10,Petrol,125,26.2,2
 Yamaha,2019,11995,Manual,1629,Petrol,125,52.2,2
 Italjet,2015,21995,Automatic,28122,Petrol,555,28.8,2
 Kawasaki,2016,9395,Manual,20052,Petrol,160,26.2,2
 KTM,2019,13745,Automatic,6628,Petrol,125,20.9,2
 KTM,2019,12499.5,Manual,6688,Petrol,125,20.9,2
 Tvs,2019,12995,Automatic,5972,Petrol,125,28.7,2
 KTM,2018,11495,Automatic,9221,Petrol,125,52.2,1
 BMW,2019,19997.5,Automatic,1000,Petrol,125,20.2,2
 Aprilia,2019,28397.5,Automatic,2100,Petrol,125,29.1,2.9
 Bajaj,2019,16995,Automatic,10,Petrol,125,28.2,2
 Suzuki,2019,17495,Automatic,67,Petrol,125,29.2,2
 Tvs,2019,14495,Automatic,2275,Petrol,125,50.2,2
 Honda,2019,14995,Automatic,5722,Petrol,125,27.9,2
 Suzuki,2019,22995,Automatic,569,Petrol,125,26.2,2
 Tvs,2019,14995,Automatic,2011,Petrol,125,25.6,2
 Hero,2016,5995,Manual,26895,Petrol,20,57.6,1
 KTM,2020,14245,Automatic,101,Petrol,125,22.2,2
 Hero,2020,13997.5,Automatic,92,Petrol,125,20.2,2
 Royal Enfield,2019,14995,Automatic,86,Petrol,125,28.7,2
 Honda,2019,16245,Automatic,2227,Petrol,125,27.9,2
 Bajaj,2019,14995,Automatic,2022,Petrol,125,27.1,2
 Bajaj,2018,11745,Manual,9000,Petrol,125,60.1,2
 KTM,2020,15995,Automatic,157,Petrol,125,22.8,2
 Royal Enfield,2019,13745,Automatic,5100,Petrol,125,28.7,2
 Tvs,2016,6997.5,Manual,82020,Petrol,20,62.2,2
 Honda,2020,19495,Automatic,5000,Petrol,125,22,2
 Bajaj,2019,13495,Manual,10,Petrol,125,20.9,2
 KTM,2019,11995,Manual,1707,Petrol,125,29.6,2
 Bajaj,2019,16745,Manual,529,Petrol,125,20.9,2
 KTM,2019,11995,Manual,1692,Petrol,125,29.6,2
 Bajaj,2019,17995,Automatic,6675,Petrol,125,28.2,2
 Royal Enfield,2019,14999.5,Automatic,2776,Petrol,125,25.6,2
 Suzuki,2019,18995,Automatic,2808,Petrol,125,28.2,2
 Hero,2020,14222.5,Automatic,222,Petrol,125,20.2,2
 Yamaha,2017,12247.5,Automatic,22056,Petrol,125,22.5,2
 Yamaha,2016,6995,Manual,20726,Petrol,20,58.9,1
 Royal Enfield,2016,9245,Manual,28856,Petrol,125,56.5,2
 Suzuki,2018,14997.5,Automatic,12859,Petrol,125,20.9,2
 Tvs,2019,13495,Automatic,2250,Petrol,125,50.2,2
 KTM,2019,16495,Automatic,2882,Petrol,125,22.2,2
 Royal Enfield,2019,14747.5,Automatic,97,Petrol,125,51,2
 Royal Enfield,2019,13995,Automatic,6825,Petrol,125,50.2,2
 KTM,2018,9997.5,Manual,11000,Petrol,125,52.2,1
 Harley Davidson,2019,24747.5,Automatic,5680,Petrol,125,22.6,2
 Suzuki,2018,14497.5,Automatic,7266,Petrol,125,20.9,2
 Yamaha,2020,13245,Manual,220,Petrol,125,52.2,2
 Harley Davidson,2019,33747.5,Automatic,7961,Petrol,125,22.8,2
 Yamaha,2019,11995,Automatic,2680,Petrol,125,52.2,2
 Hero,2019,11495,Automatic,1587,Petrol,125,20.9,2
 Hero,2019,10995,Automatic,2717,Petrol,125,20.9,2
 Hero,2019,11245,Automatic,2877,Petrol,125,20.9,2
 Bajaj,2019,13495,Manual,10,Petrol,125,20.9,2
 KTM,2017,9197.5,Manual,22000,Petrol,125,50.2,1
 Kawasaki,2002,1438,Manual,99000,Petrol,295,20.1,2
 Suzuki,2019,22495,Automatic,10,Petrol,125,26.2,2
 Tvs,2019,13995,Automatic,2260,Petrol,125,28.7,2
 Tvs,2019,11495,Automatic,2229,Petrol,125,51,2
 Bajaj,2019,13995,Automatic,7029,Petrol,125,20.9,2
 Suzuki,2019,16995,Automatic,220,Petrol,125,29.2,2
 Suzuki,2019,22495,Automatic,10,Petrol,125,26.2,2
 Suzuki,2019,19245,Automatic,10200,Petrol,125,28.2,2
 Royal Enfield,2019,13999.5,Automatic,9150,Petrol,125,29.8,2
 Hero,2016,6245,Manual,12900,Petrol,0,67.2,1
 Hero,2016,7122.5,Manual,21516,Petrol,20,58.9,1
 Tvs,2016,8995,Manual,20500,Petrol,20,67.2,2
 KTM,2017,10247.5,Automatic,20508,Petrol,125,52.2,1
 Yamaha,2018,7745,Manual,12122,Petrol,125,70.6,2
 Suzuki,2019,16245,Automatic,10299,Petrol,125,28.2,2
 Honda,2019,15995,Automatic,2225,Petrol,125,29.8,2
 Bajaj,2019,19125,Automatic,2672,Petrol,125,25.6,2
 Tvs,2015,8475,Automatic,21592,Petrol,205,27.1,2
 Yamaha,2015,6475,Automatic,29255,Petrol,20,62.8,2
 Yamaha,2017,7725,Manual,21000,Petrol,150,55.2,2
 Tvs,2007,1337.5,Manual,900000,Petrol,205,22.9,2
 Tvs,2005,1597.5,Manual,122000,Petrol,200,22.6,2
 Tvs,2019,14245,Automatic,2000,Petrol,125,22.8,2
 Bajaj,2016,8225,Automatic,62928,Petrol,160,50.2,2
 Kawasaki,2016,7997.5,Manual,52652,Petrol,20,62.8,2
 Yamaha,2017,11995,Automatic,10081,Petrol,150,22.5,2
 Bajaj,2019,14997.5,Manual,10,Petrol,125,29.8,2
 Bajaj,2019,14997.5,Manual,10,Petrol,125,29.8,2
 Bajaj,2019,14245,Manual,2688,Petrol,125,22.8,2
 Suzuki,2019,19995,Automatic,2622,Petrol,125,28.2,2
 Hero,2019,9475,Automatic,2651,Petrol,150,27.9,1
 Yamaha,2012,5475,Manual,50652,Petrol,0,72.2,2
 KTM,2017,8225,Manual,22929,Petrol,150,55.2,1
 Hero,2017,6975,Manual,8500,Petrol,150,67.2,1
 Yamaha,2016,7997.5,Automatic,22219,Petrol,20,58.9,1
 Hero,2012,6225,Manual,22000,Petrol,0,72.2,2
 Suzuki,2017,11475,Automatic,55902,Petrol,125,56.5,2
 Royal Enfield,2017,12475,Automatic,15000,Petrol,150,62.8,2
 KTM,2019,12245,Manual,5000,Petrol,125,29.6,2
 Hero,2019,11645,Automatic,5000,Petrol,125,20.9,2
 Royal Enfield,2019,15495,Manual,10,Petrol,125,27.7,2
 Royal Enfield,2019,15495,Manual,10,Petrol,125,27.2,2
 Royal Enfield,2020,15495,Automatic,10,Petrol,125,29.8,2
 Beneli,2019,22375,Automatic,7872,Petrol,125,22.2,2
 Royal Enfield,2019,14475,Automatic,2152,Petrol,125,28.7,2
 Royal Enfield,2019,14225,Automatic,6129,Petrol,125,28.7,2
 Beneli,2018,25725,Automatic,18988,Petrol,125,29.2,2
 Bajaj,2015,10975,Automatic,21092,Petrol,200,20.2,2
 Kawasaki,2017,9375,Manual,27612,Petrol,125,26.2,2
 KTM,2018,9725,Manual,11792,Petrol,125,52.2,1
 Hero,2017,9975,Manual,21517,Petrol,150,29.8,2
 KTM,2019,10225,Manual,6750,Petrol,150,22.8,2
 KTM,2017,11475,Automatic,7225,Petrol,150,57.7,2
 Hero,2012,5975,Manual,28061,Petrol,20,60.1,1
 Honda,2017,10725,Automatic,27972,Petrol,125,61,2
 Yamaha,2012,6475,Manual,28181,Petrol,20,57.6,1
 Mahindra,2018,16975,Automatic,17087,Petrol,150,28.2,2
 KTM,2019,15475,Automatic,5202,Petrol,125,22.2,2
 Bajaj,2019,14375,Manual,2257,Petrol,125,29.8,2
 Bajaj,2019,14225,Automatic,2878,Petrol,125,27.1,2
 Tvs,2019,14225,Automatic,2629,Petrol,125,22.8,2
 Royal Enfield,2019,12975,Automatic,2072,Petrol,125,51,2
 Beneli,2020,30475,Automatic,2202,Petrol,125,22.2,2
 Aprilia,2019,29725,Automatic,5159,Petrol,125,29.1,2.9
 Royal Enfield,2018,11475,Automatic,12195,Petrol,125,67.2,2
 Bajaj,2019,13975,Manual,2506,Petrol,125,20.9,2
 Bajaj,2019,14125,Manual,1522,Petrol,125,20.9,2
 Yamaha,2017,9475,Automatic,22721,Petrol,125,61,2
 Honda,2016,9475,Automatic,21921,Petrol,125,57.6,2
 Aprilia,2018,24975,Automatic,22996,Petrol,125,22.1,2.9
 Tvs,2017,9725,Automatic,17562,Petrol,20,65.7,2
 Yamaha,2015,9975,Automatic,27007,Petrol,200,20.9,2
 Hero,2016,5975,Manual,29270,Petrol,20,55.2,1
 KTM,2017,9475,Manual,22986,Petrol,125,52.2,1
 Bajaj,2019,14245,Manual,10,Petrol,125,22.8,2
 Bajaj,2019,13745,Manual,10,Petrol,125,20.9,2
 Tvs,2019,12725,Automatic,9622,Petrol,125,28.7,2
 BMW,2019,22475,Automatic,8076,Petrol,125,28.8,2
 Tvs,2019,13125,Automatic,8299,Petrol,125,50.2,2
 Bajaj,2017,9975,Manual,25670,Petrol,125,61,2
 Beneli,2017,17475,Automatic,29202,Petrol,200,27.9,2
 Bajaj,2017,11475,Automatic,22026,Petrol,125,27.9,1
 Bajaj,2019,13975,Automatic,12629,Petrol,125,28.2,2
 Hero,2012,3737.5,Manual,70000,Petrol,0,72.2,2
 Yamaha,2011,3437.5,Manual,70000,Petrol,20,62.2,2
 KTM,2018,10225,Automatic,19529,Petrol,125,52.2,1
 KTM,2018,12475,Automatic,12125,Petrol,125,52.2,1
 KTM,2018,9975,Automatic,21252,Petrol,125,52.2,1
 Tvs,2016,9475,Automatic,15125,Petrol,20,67.2,2
 Bajaj,2016,10475,Manual,20719,Petrol,160,29.6,2
 Hero,2017,6475,Manual,26950,Petrol,0,67.2,1
 Bajaj,2020,14245,Manual,10,Petrol,125,29.8,2
 Beneli,2019,22995,Automatic,6221,Petrol,125,22.2,2
 Royal Enfield,2019,13745,Automatic,6225,Petrol,125,28.7,2
 KTM,2019,10995,Manual,12,Petrol,125,29.6,2
 Bajaj,2020,16995,Manual,22,Petrol,125,29.8,2
 Yamaha,2016,11475,Manual,17025,Petrol,200,20.2,2
 Suzuki,2017,11975,Automatic,26028,Petrol,125,56.5,2
 Yamaha,2010,2147.5,Manual,97000,Petrol,20,68.9,2
 Yamaha,2012,2997.5,Manual,26000,Petrol,205,20.9,2
 Yamaha,2010,3237.5,Manual,65000,Petrol,125,52.2,2
 Bajaj,2012,6495,Manual,22029,Petrol,205,27.9,2
 Hero,2011,3237.5,Manual,25000,Petrol,0,70.6,2
 Kawasaki,2012,4495,Manual,66896,Petrol,165,22.1,2
 Yamaha,2012,3337.5,Manual,55000,Petrol,20,62.2,2
 Tvs,2010,3687.5,Manual,80000,Petrol,150,52.2,2
 Royal Enfield,2012,5495,Manual,78812,Petrol,20,61,2
 Bajaj,2019,14725,Manual,1259,Petrol,125,29.8,2
 Bajaj,2019,14625,Manual,1720,Petrol,125,29.8,2
 Hero,2012,3395,Manual,65792,Petrol,0,72.2,2
 Royal Enfield,2009,3347.5,Manual,72828,Petrol,225,29.8,2
 Yamaha,2007,1397.5,Manual,102000,Petrol,125,52.2,1.9
 Yamaha,2019,12375,Automatic,2500,Petrol,125,52.2,2
 Hero,2016,5275,Manual,20292,Petrol,0,67.2,1
 Hero,2016,5347.5,Manual,52820,Petrol,0,76.2,2
 Honda,2019,16375,Automatic,8205,Petrol,125,29.8,2
 Hero,2012,3737.5,Manual,70000,Petrol,0,72.2,2
 Beneli,2012,11497.5,Automatic,22000,Petrol,555,28.5,2.1
 Yamaha,2011,2645,Manual,87000,Petrol,20,62.2,2
 Beneli,2017,18975,Automatic,22002,Petrol,125,27.9,2
 Bajaj,2016,11975,Automatic,18515,Petrol,200,20.2,2
 Tvs,2016,9975,Manual,15261,Petrol,20,62.8,2
 Bajaj,2019,13975,Automatic,9859,Petrol,125,27.1,2
 Bajaj,2017,9225,Manual,29087,Petrol,125,56.5,2
 Royal Enfield,2019,16225,Automatic,2206,Petrol,125,51,2
 Royal Enfield,2019,16475,Automatic,2000,Petrol,125,25.6,2
 Royal Enfield,2019,15475,Automatic,615,Petrol,125,51,2
 Hero,2020,14475,Automatic,1206,Petrol,125,22.1,2
 Hero,2019,11725,Automatic,2700,Petrol,125,20.9,2
 Bajaj,2019,14725,Manual,2298,Petrol,125,22.8,2
 Mahindra,2019,17975,Automatic,978,Petrol,125,28.7,2
 Hero,2012,3745,Manual,29527,Petrol,0,72.2,2
 Yamaha,2010,2245,Manual,107202,Petrol,125,57.6,2
 Hero,2012,4137.5,Manual,60000,Petrol,125,52.2,1
 Hero,2012,3487.5,Manual,56272,Petrol,20,68.9,2
 Hero,2012,3287.5,Manual,75000,Petrol,0,72.2,2
 Kawasaki,2010,3495,Manual,29879,Petrol,265,26.7,2
 Tvs,2012,5237.5,Manual,75261,Petrol,125,60.1,2
 Tvs,2012,4999.5,Manual,51512,Petrol,20,62.8,2
 Yamaha,2016,6149.5,Manual,19222,Petrol,20,61,1
 Royal Enfield,2012,4499.5,Automatic,82587,Petrol,125,52.2,2
 Yamaha,2015,3999.5,Manual,72622,Petrol,20,56.5,1
 Hero,2015,4999.5,Manual,51295,Petrol,0,80.7,2
 Royal Enfield,2016,7499.5,Manual,26107,Petrol,200,20.9,2
 Honda,2017,9499.5,Automatic,27506,Petrol,20,61,2
 Suzuki,2018,12999.5,Automatic,25521,Petrol,125,20.9,2
 Hero,2016,5999.5,Manual,22620,Petrol,20,55.2,1
 Yamaha,2012,6249.5,Automatic,21222,Petrol,20,62.2,2
 Kawasaki,2011,4549.5,Automatic,75209,Petrol,200,29.8,2
 Yamaha,2012,4999.5,Manual,29828,Petrol,20,57.6,1
 Hero,2016,6299.5,Manual,26586,Petrol,20,56.5,1
 Bajaj,2017,9999.5,Automatic,15002,Petrol,125,27.9,1
 Yamaha,2018,7499.5,Automatic,22729,Petrol,125,72.2,2
 Kawasaki,2017,8899.5,Manual,12205,Petrol,20,62.8,2
 Yamaha,2015,7699.5,Automatic,50297,Petrol,160,22.5,2
 Yamaha,2015,5949.5,Manual,25225,Petrol,0,72.2,2
 Yamaha,2015,7641,Automatic,17256,Petrol,20,58.9,1
 Tvs,2016,7399.5,Manual,17218,Petrol,0,72.2,2
 Hero,2016,5749.5,Manual,15222,Petrol,0,76.2,2
 Yamaha,2015,4608,Manual,62769,Petrol,20,68.9,2
 Yamaha,2015,7499.5,Manual,22207,Petrol,20,67.2,2
 Hero,2015,5174.5,Manual,21509,Petrol,0,67.2,1
 Hero,2012,4499.5,Manual,22775,Petrol,125,52.2,1
 Hero,2015,6260.5,Manual,20006,Petrol,20,58.9,1
 Kawasaki,2016,6299.5,Manual,52282,Petrol,20,62.8,2
 Hero,2016,5649.5,Manual,12720,Petrol,20,57.6,1
 Tvs,2006,1747.5,Automatic,105000,Petrol,200,22,2
 Suzuki,2011,3097.5,Manual,168017,Petrol,200,22.1,2
 Tvs,2012,5999.5,Automatic,22269,Petrol,125,27.1,2
 Royal Enfield,2016,7400,Manual,62222,Petrol,125,58.9,2
 Royal Enfield,2016,7625,Manual,28218,Petrol,125,52.2,2
 Bajaj,2016,8499.5,Automatic,29520,Petrol,160,50.2,2
 Bajaj,2017,8899.5,Automatic,26260,Petrol,125,27.9,1
 Royal Enfield,2012,6349.5,Automatic,69212,Petrol,125,60.1,2
 Mahindra,2012,7349.5,Automatic,76597,Petrol,200,27.9,2
 Suzuki,2012,9999.5,Automatic,27259,Petrol,260,25.8,2
 Hero,2016,5949.5,Manual,17271,Petrol,20,55.2,1
 Bajaj,2015,6999.5,Manual,51022,Petrol,125,60.1,2
 Yamaha,2012,5399.5,Automatic,22880,Petrol,20,56.5,1
 Kawasaki,2015,7649.5,Automatic,58221,Petrol,160,22.1,2
 Kawasaki,2015,7399.5,Manual,22897,Petrol,160,26.2,2
 Suzuki,2015,7549.5,Manual,80521,Petrol,200,27.9,2
 Tvs,2016,6249.5,Automatic,70228,Petrol,20,70.6,2
 Kawasaki,2015,8499.5,Manual,26258,Petrol,125,27.1,2
 Suzuki,2010,4649.5,Manual,77295,Petrol,225,22.5,2
 Yamaha,2017,6997.5,Manual,12291,Petrol,125,72.2,2
 Honda,2016,6899.5,Manual,28200,Petrol,20,61,2
 Bajaj,2017,7849.5,Manual,56652,Petrol,20,61,2
 Honda,2015,7899.5,Automatic,80222,Petrol,125,61,2
 Royal Enfield,2012,6099.5,Automatic,57872,Petrol,125,58.9,2
 Honda,2016,7499.5,Automatic,25192,Petrol,20,67.2,2
 BSA,2016,11372.5,Automatic,22225,Petrol,160,22.5,2
 Yamaha,2009,2500,Manual,62221,Petrol,200,22,2
 Hero,2012,4899.5,Automatic,51276,Petrol,125,52.2,1
 Yamaha,2016,7149.5,Automatic,22078,Petrol,125,58.9,2
 Yamaha,2015,5999.5,Automatic,29260,Petrol,20,62.2,2
 Yamaha,2011,2949.5,Manual,85226,Petrol,20,65.7,2
 Honda,2012,4199.5,Manual,82297,Petrol,125,56.5,2
 Royal Enfield,2015,5400,Manual,79651,Petrol,125,52.2,2
 Tvs,2016,5100,Manual,88151,Petrol,20,70.6,2
 Tvs,2012,6497.5,Automatic,25211,Petrol,125,58.9,2
 Kawasaki,2012,7000,Automatic,56221,Petrol,265,26.7,2
 Yamaha,2012,3500,Manual,29525,Petrol,20,68.9,2
 Yamaha,2008,1497.5,Manual,126000,Petrol,205,28.7,2
 Yamaha,2008,2247.5,Manual,1150000,Petrol,260,27.7,2
 Royal Enfield,2009,2747.5,Manual,108000,Petrol,160,22.8,2
 Royal Enfield,2011,4197.5,Manual,85000,Petrol,200,28.7,2
 Tvs,2016,7364.5,Manual,22228,Petrol,20,70.6,2
 Tvs,2007,2747.5,Manual,89000,Petrol,220,22.2,2
 Suzuki,2008,4247.5,Manual,82000,Petrol,220,22.1,2
 Kawasaki,2008,2747.5,Automatic,82000,Petrol,260,26.7,2
 Suzuki,2010,5549.5,Automatic,82297,Petrol,200,27.6,2
 Honda,2016,9499.5,Automatic,52287,Petrol,125,58.9,2
 Suzuki,2009,4747.5,Manual,62000,Petrol,225,22.1,2
 Beneli,2012,12724.5,Automatic,20500,Petrol,280,28.2,2
 Sym,2015,15625,Automatic,25500,Petrol,205,20.1,2
 Italjet,2015,22475,Automatic,22987,Petrol,215,29.2,2
 Suzuki,2012,7750,Automatic,29780,Petrol,195,27.1,2
 Tvs,2012,4675,Automatic,50765,Petrol,125,58.9,2
 Yamaha,2009,2647.5,Manual,68270,Petrol,150,28.7,1
 Yamaha,2012,4299.5,Manual,20626,Petrol,0,72.2,2
 Yamaha,2016,5049.5,Manual,70070,Petrol,0,72.2,2
 BMW,2015,9849.5,Automatic,21522,Petrol,200,27.9,2
 Hero,2016,5099.5,Manual,19256,Petrol,0,80.7,2
 Tvs,2016,5499.5,Manual,72219,Petrol,20,70.6,2
 Bajaj,2016,7849.5,Manual,52080,Petrol,125,52.2,2
 Honda,2012,6897,Automatic,56292,Petrol,150,55.2,2
 Bajaj,2015,7987.5,Manual,55000,Petrol,160,29.6,2
 Bajaj,2015,7125,Manual,62000,Petrol,125,60.1,2
 Yamaha,2017,7487.5,Manual,22900,Petrol,20,58.9,1
 Yamaha,2015,6350,Manual,55582,Petrol,20,68.9,2
 Hero,2018,7949.5,Manual,10729,Petrol,125,55.2,1
 Bajaj,2015,5499.5,Manual,89220,Petrol,20,61,2
 Honda,2016,8987.5,Automatic,50000,Petrol,20,61,2
 Tvs,2015,5237.5,Manual,69000,Petrol,125,55.2,2
 Kawasaki,2012,9997.5,Manual,27200,Petrol,265,25.8,2
 Yamaha,2015,6997.5,Automatic,20000,Petrol,125,61,2
 Hero,2016,5997.5,Manual,12000,Petrol,0,67.2,1
 Yamaha,2015,5847.5,Automatic,21000,Petrol,20,57.6,1
 Yamaha,2016,6997.5,Manual,21558,Petrol,20,60.1,1
 Hero,2016,5749.5,Manual,21596,Petrol,0,67.2,1
 Bajaj,2016,7749.5,Automatic,52521,Petrol,125,52.2,2
 Royal Enfield,2015,5497.5,Manual,65000,Petrol,150,55.2,2
 Yamaha,2012,3237.5,Manual,75000,Petrol,20,68.9,2
 Royal Enfield,2012,6237.5,Manual,55000,Petrol,20,61,2
 Royal Enfield,2012,4487.5,Manual,70000,Petrol,125,60.1,2
 Kawasaki,2012,3987.5,Manual,75000,Petrol,125,52.2,2
 Aprilia,2012,12987.5,Manual,60000,Petrol,555,26.2,2.2
 Yamaha,2010,3237.5,Manual,50000,Petrol,125,28.7,1
 Royal Enfield,2012,4737.5,Manual,60000,Petrol,125,57.6,2
 Hero,2015,4599.5,Manual,52219,Petrol,0,80.7,2
 Beneli,2012,8749.5,Automatic,69628,Petrol,200,29.2,2
 Honda,2012,6499.5,Automatic,52272,Petrol,200,27.9,2
 Hero,2016,7499.5,Automatic,18251,Petrol,20,70.6,1
 Royal Enfield,2015,9999.5,Automatic,18256,Petrol,260,22.2,2
 Yamaha,2017,8149.5,Manual,28292,Petrol,125,65.7,2
 KTM,2018,9849.5,Manual,9692,Petrol,125,50.2,1
 Tvs,2015,6750,Manual,29597,Petrol,125,60.1,2
 Royal Enfield,2015,6750,Manual,18560,Petrol,20,67.2,2
 Tvs,2016,7399.5,Manual,29989,Petrol,0,72.2,2
 Yamaha,2015,5399.5,Manual,22761,Petrol,0,82.1,2
 Tvs,2016,6249.5,Manual,58202,Petrol,0,72.2,2
 Yamaha,2015,4999.5,Manual,50225,Petrol,0,72.2,2
 Honda,2016,7926.5,Manual,55258,Petrol,20,61,2
 Tvs,2017,8740,Automatic,51527,Petrol,125,65.7,2
 Yamaha,1998,2499.5,Automatic,55000,Petrol,265,20.2,2
 Yamaha,2011,3725,Manual,28262,Petrol,20,62.2,2
 Yamaha,2012,3225,Manual,72992,Petrol,20,65.7,2
 Hero,2011,3147.5,Manual,107000,Petrol,125,52.2,1
 Hero,2011,3497.5,Manual,65000,Petrol,125,52.2,1
 Yamaha,2016,7399.5,Manual,51091,Petrol,20,65.7,2
 Yamaha,2015,5499.5,Manual,20690,Petrol,0,82.1,2
 Hero,2012,4200,Manual,21082,Petrol,0,72.2,2
 Yamaha,2015,4499.5,Manual,82762,Petrol,20,68.9,2
 Beneli,2012,10999.5,Automatic,22985,Petrol,200,28.2,2
 Royal Enfield,2017,9649.5,Automatic,28771,Petrol,125,67.2,2
 Suzuki,2015,9749.5,Automatic,28622,Petrol,200,27.1,2
 Hero,2016,5149.5,Manual,22291,Petrol,0,76.2,2
 Kawasaki,2016,8249.5,Manual,16917,Petrol,125,27.1,2
 Royal Enfield,2016,7499.5,Automatic,52085,Petrol,125,52.2,2
 Tvs,2016,7449.5,Automatic,29092,Petrol,20,62.2,2
 Mahindra,2012,8400,Automatic,22709,Petrol,200,27.9,2
 Bajaj,2017,9750,Automatic,22120,Petrol,125,27.9,1
 Vespa,2012,8747.5,Automatic,25000,Petrol,200,22.9,2
 Suzuki,2017,10550,Automatic,20860,Petrol,200,27.1,2
 Tvs,2015,6747.5,Automatic,21508,Petrol,125,58.9,2
 Tvs,2011,2997.5,Manual,90000,Petrol,20,61,2
 Kawasaki,2002,3245,Automatic,22000,Petrol,225,28.8,2.2
 Hero,2015,5999.5,Manual,25926,Petrol,0,80.7,2
 Yamaha,2015,5499.5,Manual,55222,Petrol,20,56.5,1
 Tvs,2016,7299.5,Manual,12280,Petrol,0,72.2,2
 Yamaha,2015,4849.5,Manual,82922,Petrol,20,68.9,2
 Yamaha,2017,6999.5,Manual,18712,Petrol,125,60.1,1
 Yamaha,2017,12999.5,Manual,21229,Petrol,200,29.8,2
 Yamaha,2016,5399.5,Manual,26851,Petrol,0,82.1,2
 Hero,2017,6599.5,Manual,12087,Petrol,20,55.2,1
 Yamaha,2015,4249.5,Manual,87529,Petrol,20,70.6,2
 Tvs,2016,6249.5,Manual,21182,Petrol,125,52.2,1
 Hero,2016,5499.5,Automatic,52865,Petrol,0,76.2,2
